"uf","regiao","ano","idade","Óbitos descons. durante a gravidez, parto ou aborto   (exceto externos)","Óbitos descons. durante o puerpério, até 42 dias   (exceto externos)","Óbitos descons. durante o puerpério, de 43 dias a menos de 1 ano   (exceto externos)","Óbitos descons. período inconsistente   (exceto externos)","Óbitos descons. durante a gravidez, parto ou aborto   (externos)","Óbitos descons. durante o puerpério, até 42 dias   (externos)","Óbitos descons. durante o puerpério, de 43 dias a menos de 1 ano   (externos)","Óbitos descons. período inconsistente   (externos)"
"RO","Norte","2018",44,0,0,1,0,0,0,0,0
"RO","Norte","2019",19,0,0,1,0,0,0,0,0
"RO","Norte","2019",23,0,0,0,0,1,0,0,0
"RO","Norte","2019",55,1,0,0,0,0,0,0,0
"RO","Norte","2019",59,1,0,0,0,0,0,0,0
"RO","Norte","2019",64,1,0,0,0,0,0,0,0
"RO","Norte","2019",65,1,0,0,0,0,0,0,0
"RO","Norte","2020",0,1,1,0,0,0,0,0,0
"RO","Norte","2020",21,0,0,2,0,0,0,0,0
"RO","Norte","2020",35,0,0,1,0,0,0,0,0
"RO","Norte","2020",47,0,0,0,0,0,0,1,0
"RO","Norte","2020",52,1,0,0,0,0,0,0,0
"RO","Norte","2020",64,1,0,0,0,0,0,0,0
"RO","Norte","2021",0,0,2,0,0,0,0,0,0
"RO","Norte","2021",18,0,0,0,0,1,0,0,0
"RO","Norte","2021",19,0,0,0,0,1,0,0,0
"RO","Norte","2021",21,0,0,0,0,1,0,0,0
"RO","Norte","2021",24,0,0,1,0,0,0,0,0
"RO","Norte","2021",27,0,0,1,0,0,0,0,0
"RO","Norte","2021",33,0,1,0,0,0,0,0,0
"RO","Norte","2021",37,0,0,1,0,0,0,0,0
"RO","Norte","2021",43,1,0,0,0,0,0,0,0
"RO","Norte","2021",45,1,0,0,0,0,0,0,0
"RO","Norte","2022",0,0,1,0,0,0,0,0,0
"RO","Norte","2022",18,0,0,0,0,0,0,1,0
"RO","Norte","2022",21,0,0,0,0,0,0,1,0
"RO","Norte","2022",27,0,0,1,0,0,0,0,0
"RO","Norte","2022",31,0,0,0,0,0,0,1,0
"RO","Norte","2022",32,0,0,0,0,1,0,0,0
"RO","Norte","2022",40,0,0,0,0,1,0,0,0
"RO","Norte","2022",41,0,0,1,0,0,0,0,0
"RO","Norte","2022",52,1,0,0,0,0,0,0,0
"RR","Norte","1996",20,1,0,0,0,0,0,0,0
"RR","Norte","1996",23,0,0,0,0,1,0,0,0
"RR","Norte","1996",24,0,0,0,0,1,0,0,0
"RR","Norte","1997",17,1,0,0,0,0,0,0,0
"RR","Norte","1997",19,0,0,0,0,1,0,0,0
"RR","Norte","1997",26,1,0,0,0,0,0,0,0
"RR","Norte","1997",28,1,0,0,0,0,0,0,0
"RR","Norte","1998",12,0,0,0,0,1,0,0,0
"RR","Norte","1998",16,1,0,0,0,0,0,0,0
"RR","Norte","1998",19,1,0,0,0,0,0,0,0
"RR","Norte","1998",22,1,0,0,0,0,0,0,0
"RR","Norte","1998",30,1,0,0,0,0,0,0,0
"RR","Norte","1999",24,0,0,0,0,1,0,0,0
"RR","Norte","1999",26,0,0,0,0,1,0,0,0
"RR","Norte","1999",31,1,0,0,0,0,0,0,0
"RR","Norte","2000",15,1,0,0,0,0,0,0,0
"RR","Norte","2000",16,0,1,0,0,0,0,0,0
"RR","Norte","2000",17,0,2,0,0,0,0,0,0
"RR","Norte","2000",23,0,1,0,0,0,0,0,0
"RR","Norte","2000",29,1,0,0,0,0,0,0,0
"RR","Norte","2000",34,0,1,0,0,0,0,0,0
"RR","Norte","2000",36,0,0,0,0,0,1,0,0
"RR","Norte","2000",44,0,0,0,0,0,1,0,0
"RR","Norte","2001",20,1,0,0,0,0,0,0,0
"RR","Norte","2001",22,0,1,0,0,0,0,0,0
"RR","Norte","2001",25,0,0,0,1,0,0,0,0
"RR","Norte","2002",20,0,0,0,1,0,0,0,0
"RR","Norte","2002",24,0,0,0,0,1,0,0,0
"RR","Norte","2002",34,0,0,0,0,1,0,0,0
"RR","Norte","2002",43,0,0,0,1,0,0,0,0
"RR","Norte","2003",17,1,0,0,0,0,0,0,0
"RR","Norte","2003",18,0,0,0,0,1,0,0,0
"RR","Norte","2003",23,1,0,0,0,0,0,0,0
"RR","Norte","2003",37,0,2,0,0,0,0,0,0
"RR","Norte","2003",43,0,0,0,0,0,0,1,0
"RR","Norte","2004",17,1,0,0,0,0,0,0,0
"RR","Norte","2004",24,0,0,0,0,1,0,0,0
"RR","Norte","2004",28,1,0,0,0,0,0,0,0
"RR","Norte","2004",35,1,0,0,0,0,0,0,0
"RR","Norte","2004",39,0,0,1,0,0,0,0,0
"RR","Norte","2004",42,0,0,1,0,0,0,0,0
"RR","Norte","2005",21,0,1,0,0,0,0,0,0
"RR","Norte","2005",23,1,0,0,0,0,0,0,0
"RR","Norte","2005",26,1,1,0,0,0,0,0,0
"RR","Norte","2005",27,1,0,0,0,0,0,0,0
"RR","Norte","2005",35,0,0,1,0,0,0,0,0
"RR","Norte","2006",17,0,0,0,0,0,0,1,0
"RR","Norte","2006",23,0,0,0,0,1,0,0,0
"RR","Norte","2006",24,1,0,1,0,0,0,0,0
"RR","Norte","2007",14,1,0,0,0,0,0,0,0
"RR","Norte","2007",24,0,0,1,0,0,0,0,0
"RR","Norte","2007",28,0,0,1,0,1,0,0,0
"RR","Norte","2007",42,0,0,0,0,1,0,0,0
"RR","Norte","2008",27,1,0,0,0,0,0,0,0
"RR","Norte","2008",28,1,0,0,0,0,0,0,0
"RR","Norte","2008",50,0,0,1,0,0,0,0,0
"RR","Norte","2009",16,0,0,0,0,1,0,0,0
"RR","Norte","2009",17,1,0,0,0,0,0,0,0
"RR","Norte","2009",20,1,0,0,0,0,0,0,0
"RR","Norte","2009",23,0,0,0,0,0,0,1,0
"RR","Norte","2009",25,0,0,0,0,0,0,1,0
"RR","Norte","2009",31,1,0,0,0,0,0,0,0
"RR","Norte","2009",32,0,1,0,0,0,0,0,0
"RR","Norte","2009",34,0,0,1,0,0,0,0,0
"RR","Norte","2009",37,0,0,0,0,1,0,0,0
"RR","Norte","2009",39,0,0,1,0,0,0,0,0
"RR","Norte","2009",50,1,0,0,0,0,0,0,0
"RR","Norte","2010",22,0,1,0,0,0,0,0,0
"RR","Norte","2010",26,0,0,0,0,0,0,1,0
"RR","Norte","2010",27,1,0,0,0,0,0,0,0
"RR","Norte","2010",28,0,0,0,1,0,0,0,0
"RR","Norte","2010",29,1,0,0,0,0,0,0,0
"RR","Norte","2010",30,0,1,0,0,2,0,0,0
"RR","Norte","2010",35,1,0,0,0,0,0,0,0
"RR","Norte","2010",55,0,1,0,0,0,0,0,0
"RR","Norte","2011",18,2,0,0,0,0,0,0,0
"RR","Norte","2011",27,1,0,0,0,0,0,0,0
"RR","Norte","2011",28,0,1,0,0,0,0,0,0
"RR","Norte","2011",40,0,0,0,0,1,0,0,0
"RR","Norte","2011",64,1,0,0,0,0,0,0,0
"RR","Norte","2012",0,0,2,0,0,0,0,0,0
"RR","Norte","2012",24,0,0,1,0,0,0,0,0
"RR","Norte","2012",26,1,0,0,0,0,0,0,0
"RR","Norte","2012",28,0,1,0,0,0,0,0,0
"RR","Norte","2012",35,2,0,0,0,0,0,0,0
"RR","Norte","2013",0,0,0,0,0,0,3,0,0
"RR","Norte","2013",23,0,0,0,0,0,0,1,0
"RR","Norte","2013",27,0,0,0,0,1,0,0,0
"RR","Norte","2013",34,1,0,0,0,0,0,0,0
"RR","Norte","2015",21,0,0,1,0,0,0,0,0
"RR","Norte","2015",28,0,0,0,0,1,0,0,0
"RR","Norte","2016",21,0,0,1,0,0,0,0,0
"RR","Norte","2016",24,0,0,1,0,0,0,0,0
"RR","Norte","2016",26,0,0,0,0,0,1,0,0
"RR","Norte","2016",27,1,0,0,0,0,0,0,0
"RR","Norte","2016",34,0,0,1,0,0,0,0,0
"RR","Norte","2017",0,0,1,0,0,0,0,0,0
"RR","Norte","2017",14,0,0,0,0,0,0,1,0
"RR","Norte","2017",25,0,0,0,0,0,0,1,0
"RR","Norte","2017",29,0,1,0,0,0,0,0,0
"RR","Norte","2017",61,1,0,0,0,0,0,0,0
"RR","Norte","2018",0,0,2,0,0,0,0,0,0
"RR","Norte","2018",29,0,0,1,0,0,0,0,0
"RR","Norte","2018",30,0,1,0,0,0,0,0,0
"RR","Norte","2019",0,0,0,0,0,0,1,0,0
"RR","Norte","2019",19,0,0,0,0,1,0,0,0
"RR","Norte","2019",22,0,0,1,0,0,0,0,0
"RR","Norte","2019",35,0,0,1,0,0,0,0,0
"RR","Norte","2019",65,1,0,0,0,0,0,0,0
"RR","Norte","2020",0,0,1,0,0,0,0,0,0
"RR","Norte","2020",22,0,0,0,0,1,0,0,0
"RR","Norte","2020",24,1,0,0,0,0,0,0,0
"RR","Norte","2020",34,0,0,1,0,0,0,0,0
"RR","Norte","2020",42,1,0,0,0,0,0,0,0
"RR","Norte","2020",53,1,0,0,0,0,0,0,0
"RR","Norte","2021",19,0,0,0,0,1,0,0,0
"RR","Norte","2021",27,1,1,1,0,0,0,0,0
"RR","Norte","2022",20,0,0,1,0,0,0,0,0
"RR","Norte","2022",24,0,0,1,0,0,0,0,0
"RR","Norte","2022",25,0,1,0,0,0,0,0,0
"RR","Norte","2022",27,0,0,1,0,0,0,0,0
"RR","Norte","2022",29,0,0,1,0,0,0,0,0
"RR","Norte","2022",34,0,1,0,0,0,0,0,0
"RS","Sul","1996",13,0,0,0,0,1,0,0,0
"RS","Sul","1996",14,0,0,0,0,1,0,0,0
"RS","Sul","1996",15,1,0,0,0,1,0,0,0
"RS","Sul","1996",16,1,0,0,0,2,0,0,0
"RS","Sul","1996",17,1,0,0,0,1,0,0,0
"RS","Sul","1996",18,1,0,0,0,3,0,0,0
"RS","Sul","1996",19,2,0,0,0,1,0,0,0
"RS","Sul","1996",20,1,0,0,0,2,0,0,0
"RS","Sul","1996",21,0,0,0,0,1,0,0,0
"RS","Sul","1996",22,2,0,0,0,1,0,0,0
"RS","Sul","1996",23,1,0,0,0,0,0,0,0
"RS","Sul","1996",24,2,0,0,0,0,0,0,0
"RS","Sul","1996",25,4,0,0,0,1,0,0,0
"RS","Sul","1996",26,0,0,0,0,2,0,0,0
"RS","Sul","1996",27,2,0,0,0,0,0,0,0
"RS","Sul","1996",28,1,0,0,0,0,0,0,0
"RS","Sul","1996",29,2,0,0,0,1,0,0,0
"RS","Sul","1996",30,2,0,0,0,0,0,0,0
"RS","Sul","1996",31,0,0,0,0,1,0,0,0
"RS","Sul","1996",32,0,0,0,0,2,0,0,0
"RS","Sul","1996",33,3,0,0,0,0,0,0,0
"RS","Sul","1996",34,2,0,0,0,0,0,0,0
"RS","Sul","1996",36,1,0,0,0,1,0,0,0
"RS","Sul","1996",37,2,0,0,0,0,0,0,0
"RS","Sul","1996",38,5,0,0,0,2,0,0,0
"RS","Sul","1996",39,2,0,0,0,0,0,0,0
"RS","Sul","1996",40,4,0,0,0,0,0,0,0
"RS","Sul","1996",41,1,0,0,0,0,0,0,0
"RS","Sul","1996",43,4,0,0,0,0,0,0,0
"RS","Sul","1996",44,0,0,0,0,1,0,0,0
"RS","Sul","1996",47,1,0,0,0,1,0,0,0
"RS","Sul","1996",48,3,0,0,0,0,0,0,0
"RS","Sul","1996",58,1,0,0,0,0,0,0,0
"RS","Sul","1996",75,1,0,0,0,0,0,0,0
"RS","Sul","1997",14,0,0,0,0,1,0,0,0
"RS","Sul","1997",16,0,0,0,0,2,0,0,0
"RS","Sul","1997",17,0,0,0,0,1,0,0,0
"RS","Sul","1997",18,0,0,0,0,1,0,0,0
"RS","Sul","1997",22,0,0,0,0,1,0,0,0
"RS","Sul","1997",26,0,0,0,0,1,0,0,0
"RS","Sul","1997",27,0,0,0,0,2,0,0,0
"RS","Sul","1997",31,0,0,0,0,1,0,0,0
"RS","Sul","1997",32,0,0,0,0,1,0,0,0
"RS","Sul","1997",33,0,0,0,0,2,0,0,0
"RS","Sul","1997",35,0,0,0,0,2,0,0,0
"RS","Sul","1997",36,0,0,0,0,1,0,0,0
"RS","Sul","1997",37,0,0,0,0,2,0,0,0
"RS","Sul","1997",44,0,0,0,0,1,0,0,0
"RS","Sul","1997",45,0,0,0,0,1,0,0,0
"RS","Sul","1998",9,1,0,0,0,0,0,0,0
"RS","Sul","1998",13,1,0,0,0,1,0,0,0
"RS","Sul","1998",14,0,0,0,0,1,0,0,0
"RS","Sul","1998",16,0,0,0,0,2,0,0,0
"RS","Sul","1998",17,0,0,0,0,1,0,0,0
"RS","Sul","1998",18,2,0,0,0,1,0,0,0
"RS","Sul","1998",19,0,0,0,0,3,0,0,0
"RS","Sul","1998",20,0,0,0,0,2,0,0,0
"RS","Sul","1998",21,2,0,0,0,3,0,0,0
"RS","Sul","1998",22,0,0,0,0,2,0,0,0
"RS","Sul","1998",23,1,0,0,0,0,0,0,0
"RS","Sul","1998",24,1,0,0,0,2,0,0,0
"RS","Sul","1998",26,2,0,0,0,3,0,0,0
"RS","Sul","1998",28,2,0,0,0,0,0,0,0
"RS","Sul","1998",29,0,0,0,0,1,0,0,0
"RS","Sul","1998",30,0,0,0,0,1,0,0,0
"RS","Sul","1998",31,2,0,0,0,0,0,0,0
"RS","Sul","1998",33,1,0,0,0,2,0,0,0
"RS","Sul","1998",35,1,0,0,0,0,0,0,0
"RS","Sul","1998",36,1,0,0,0,0,0,0,0
"RS","Sul","1998",37,0,0,0,0,1,0,0,0
"RS","Sul","1998",38,1,0,0,0,1,0,0,0
"RS","Sul","1998",39,1,0,0,0,2,0,0,0
"RS","Sul","1998",40,6,0,0,0,0,0,0,0
"RS","Sul","1998",42,0,0,0,0,1,0,0,0
"RS","Sul","1998",43,4,0,0,0,2,0,0,0
"RS","Sul","1998",44,1,0,0,0,0,0,0,0
"RS","Sul","1998",45,2,0,0,0,0,0,0,0
"RS","Sul","1998",46,3,0,0,0,0,0,0,0
"RS","Sul","1998",47,3,0,0,0,0,0,0,0
"RS","Sul","1998",48,1,0,0,0,0,0,0,0
"RS","Sul","1998",49,2,0,0,0,1,0,0,0
"RS","Sul","1999",14,1,0,0,0,0,0,0,0
"RS","Sul","1999",16,2,0,0,0,1,0,0,0
"RS","Sul","1999",18,0,0,1,0,0,0,0,0
"RS","Sul","1999",20,0,0,0,0,1,0,1,0
"RS","Sul","1999",21,0,0,0,0,3,0,0,0
"RS","Sul","1999",23,1,0,0,0,2,0,1,0
"RS","Sul","1999",24,0,0,0,0,1,0,0,0
"RS","Sul","1999",25,1,0,0,0,0,0,0,0
"RS","Sul","1999",26,0,0,0,0,1,0,0,0
"RS","Sul","1999",27,1,1,0,0,1,0,0,0
"RS","Sul","1999",28,0,0,1,0,0,0,0,0
"RS","Sul","1999",29,0,0,0,0,3,0,0,0
"RS","Sul","1999",30,1,0,1,0,0,0,0,0
"RS","Sul","1999",34,1,0,0,0,0,0,0,0
"RS","Sul","1999",35,0,0,1,0,1,0,0,0
"RS","Sul","1999",37,0,0,0,0,1,0,0,0
"RS","Sul","1999",38,1,0,0,0,3,0,0,0
"RS","Sul","1999",39,3,0,1,0,0,0,0,0
"RS","Sul","1999",40,1,0,1,0,2,0,0,0
"RS","Sul","1999",41,1,0,0,0,1,0,0,0
"RS","Sul","1999",42,2,0,0,1,0,0,0,0
"RS","Sul","1999",43,2,0,0,0,0,0,0,0
"RS","Sul","1999",44,2,0,0,0,0,0,0,0
"RS","Sul","1999",45,3,0,0,0,0,0,0,0
"RS","Sul","1999",46,2,0,0,0,1,0,0,0
"RS","Sul","1999",47,1,0,0,0,0,0,0,0
"RS","Sul","1999",49,2,0,0,0,1,0,0,0
"RS","Sul","2000",13,1,0,0,0,0,0,0,0
"RS","Sul","2000",14,0,1,0,0,0,0,0,0
"RS","Sul","2000",15,0,0,1,0,0,0,0,0
"RS","Sul","2000",17,0,1,0,0,0,0,1,0
"RS","Sul","2000",18,1,0,0,0,0,1,0,0
"RS","Sul","2000",19,2,0,0,0,0,0,2,0
"RS","Sul","2000",20,0,0,1,0,0,0,0,0
"RS","Sul","2000",21,2,3,1,1,0,0,0,0
"RS","Sul","2000",22,0,1,0,0,0,0,0,0
"RS","Sul","2000",23,0,1,1,0,0,0,0,0
"RS","Sul","2000",24,1,2,0,0,0,0,0,0
"RS","Sul","2000",25,0,0,2,0,1,0,0,0
"RS","Sul","2000",26,1,0,0,0,0,0,0,0
"RS","Sul","2000",27,0,0,1,0,0,0,0,0
"RS","Sul","2000",28,0,0,1,0,1,0,0,0
"RS","Sul","2000",29,0,0,1,0,2,0,0,0
"RS","Sul","2000",30,1,0,0,0,0,0,0,0
"RS","Sul","2000",31,0,0,0,0,1,0,0,0
"RS","Sul","2000",32,1,0,0,0,0,0,0,0
"RS","Sul","2000",33,0,0,0,1,0,0,1,0
"RS","Sul","2000",34,1,2,2,0,1,0,0,0
"RS","Sul","2000",35,2,0,0,0,0,0,0,0
"RS","Sul","2000",36,1,2,1,1,1,0,0,0
"RS","Sul","2000",37,1,0,1,0,1,0,0,0
"RS","Sul","2000",38,0,1,1,0,0,0,0,0
"RS","Sul","2000",39,0,0,2,0,1,0,0,0
"RS","Sul","2000",41,1,1,0,0,1,0,1,0
"RS","Sul","2000",42,2,1,2,0,0,0,0,0
"RS","Sul","2000",43,1,0,1,0,0,0,1,0
"RS","Sul","2000",44,0,0,2,0,0,0,1,0
"RS","Sul","2000",45,0,0,0,1,0,0,0,0
"RS","Sul","2000",46,0,0,2,0,0,0,0,0
"RS","Sul","2000",48,1,0,1,0,0,0,0,0
"RS","Sul","2000",49,1,0,0,0,0,0,1,0
"RS","Sul","2001",14,1,0,0,0,0,0,0,0
"RS","Sul","2001",15,0,0,2,0,2,0,0,0
"RS","Sul","2001",16,0,0,1,0,2,0,0,0
"RS","Sul","2001",17,0,0,2,0,0,0,0,0
"RS","Sul","2001",18,1,1,0,0,1,0,0,0
"RS","Sul","2001",19,0,1,0,0,1,0,0,0
"RS","Sul","2001",20,1,0,2,0,0,0,0,0
"RS","Sul","2001",21,1,0,2,0,1,0,0,0
"RS","Sul","2001",22,0,0,1,0,0,0,0,0
"RS","Sul","2001",23,0,0,1,0,0,0,0,0
"RS","Sul","2001",24,0,1,2,0,0,0,0,0
"RS","Sul","2001",27,0,1,1,1,0,0,0,0
"RS","Sul","2001",28,0,0,3,0,1,0,1,0
"RS","Sul","2001",29,0,0,1,0,0,0,0,0
"RS","Sul","2001",30,0,0,1,0,0,0,0,0
"RS","Sul","2001",31,0,0,1,0,0,0,0,0
"RS","Sul","2001",32,1,0,1,0,0,0,1,0
"RS","Sul","2001",33,1,0,2,0,0,0,0,0
"RS","Sul","2001",34,0,0,1,0,0,0,0,0
"RS","Sul","2001",35,1,0,0,0,0,0,0,0
"RS","Sul","2001",36,2,0,2,0,0,0,0,0
"RS","Sul","2001",37,2,0,1,2,0,0,0,0
"RS","Sul","2001",38,0,0,2,0,0,0,0,0
"RS","Sul","2001",39,0,0,0,0,0,0,1,0
"RS","Sul","2001",40,1,1,1,0,0,0,0,0
"RS","Sul","2001",41,2,0,2,0,0,0,1,0
"RS","Sul","2001",42,2,0,1,0,0,0,0,0
"RS","Sul","2001",43,0,0,6,0,0,0,0,0
"RS","Sul","2001",44,0,0,3,0,0,0,0,0
"RS","Sul","2001",45,0,0,0,0,1,0,0,0
"RS","Sul","2001",46,0,1,1,0,0,0,0,0
"RS","Sul","2001",47,0,0,2,0,0,0,0,0
"RS","Sul","2001",49,1,0,3,0,0,0,0,0
"RS","Sul","2002",15,0,0,0,0,1,0,0,0
"RS","Sul","2002",17,0,0,0,0,1,0,0,0
"RS","Sul","2002",18,0,0,1,0,0,0,0,0
"RS","Sul","2002",19,0,0,1,0,1,0,1,0
"RS","Sul","2002",20,0,0,1,0,0,0,0,0
"RS","Sul","2002",21,0,0,0,0,2,0,0,0
"RS","Sul","2002",22,0,0,0,0,1,0,1,0
"RS","Sul","2002",23,0,0,0,0,1,0,0,0
"RS","Sul","2002",25,0,0,0,0,1,0,0,0
"RS","Sul","2002",26,0,0,0,0,1,0,0,0
"RS","Sul","2002",27,0,0,1,0,0,0,0,0
"RS","Sul","2002",28,0,0,1,0,0,0,0,0
"RS","Sul","2002",29,0,0,1,0,1,0,0,0
"RS","Sul","2002",30,0,0,1,0,0,0,0,0
"RS","Sul","2002",31,0,0,1,0,0,0,0,0
"RS","Sul","2002",32,0,0,1,0,1,0,0,0
"RS","Sul","2002",33,0,0,1,0,0,0,0,0
"RS","Sul","2002",34,0,0,1,0,2,0,0,0
"RS","Sul","2002",37,0,0,2,0,0,0,0,0
"RS","Sul","2002",38,0,0,1,0,0,0,0,0
"RS","Sul","2002",39,0,0,0,0,0,1,0,0
"RS","Sul","2002",47,1,0,0,0,0,0,0,0
"RS","Sul","2003",15,0,0,1,0,0,0,0,0
"RS","Sul","2003",18,0,0,0,0,1,1,0,0
"RS","Sul","2003",19,0,0,0,0,2,0,0,0
"RS","Sul","2003",21,0,0,1,0,0,0,0,0
"RS","Sul","2003",22,0,0,1,0,1,0,0,0
"RS","Sul","2003",23,0,0,0,0,1,0,0,0
"RS","Sul","2003",24,0,0,0,0,0,0,1,0
"RS","Sul","2003",25,0,0,1,0,0,0,0,0
"RS","Sul","2003",26,0,0,0,0,0,0,1,0
"RS","Sul","2003",28,0,0,1,0,1,0,0,0
"RS","Sul","2003",29,0,0,0,0,1,0,0,0
"RS","Sul","2003",30,0,0,1,0,0,0,0,0
"RS","Sul","2003",32,0,0,0,0,1,0,0,0
"RS","Sul","2003",33,0,0,1,0,0,0,0,0
"RS","Sul","2003",34,0,0,0,0,0,1,0,0
"RS","Sul","2003",35,0,0,0,0,1,0,0,0
"RS","Sul","2003",37,0,0,2,0,1,0,0,0
"RS","Sul","2003",40,0,0,0,0,0,0,1,0
"RS","Sul","2003",46,0,0,0,0,0,0,1,0
"RS","Sul","2004",15,0,0,1,0,1,0,0,0
"RS","Sul","2004",17,0,0,0,0,0,0,1,0
"RS","Sul","2004",18,0,0,0,0,0,0,2,0
"RS","Sul","2004",19,0,0,1,0,1,0,0,0
"RS","Sul","2004",20,0,0,0,0,1,0,2,0
"RS","Sul","2004",21,0,0,0,0,1,0,0,0
"RS","Sul","2004",24,0,0,1,0,0,0,0,0
"RS","Sul","2004",25,0,0,0,0,0,0,1,0
"RS","Sul","2004",26,0,0,1,0,0,0,0,0
"RS","Sul","2004",27,0,0,0,0,1,0,1,0
"RS","Sul","2004",29,0,0,1,0,0,0,0,0
"RS","Sul","2004",30,0,0,0,0,1,0,0,0
"RS","Sul","2004",32,0,0,1,0,1,0,1,0
"RS","Sul","2004",33,0,0,1,0,0,0,0,0
"RS","Sul","2004",34,0,0,0,0,0,0,1,0
"RS","Sul","2004",35,0,1,0,0,0,0,0,0
"RS","Sul","2004",36,0,0,0,0,1,0,0,0
"RS","Sul","2004",37,0,0,0,0,0,0,1,0
"RS","Sul","2004",38,0,0,1,0,0,1,0,0
"RS","Sul","2004",39,0,0,1,0,0,0,0,0
"RS","Sul","2004",40,0,0,0,0,1,0,0,0
"RS","Sul","2004",41,1,0,1,0,0,0,0,0
"RS","Sul","2004",42,0,0,1,0,0,0,0,0
"RS","Sul","2004",45,0,0,1,0,0,0,0,0
"RS","Sul","2005",15,0,0,0,0,0,1,0,0
"RS","Sul","2005",17,0,0,1,0,0,0,0,0
"RS","Sul","2005",19,0,0,1,0,1,0,1,0
"RS","Sul","2005",21,0,0,3,0,2,0,1,0
"RS","Sul","2005",22,0,0,3,0,1,1,0,0
"RS","Sul","2005",23,0,0,0,0,0,0,1,0
"RS","Sul","2005",24,0,0,1,0,0,0,0,0
"RS","Sul","2005",25,0,0,1,0,1,0,0,0
"RS","Sul","2005",26,0,0,2,0,0,0,0,0
"RS","Sul","2005",27,0,0,0,0,0,0,1,0
"RS","Sul","2005",29,0,0,1,0,0,0,0,0
"RS","Sul","2005",30,0,0,2,0,0,0,1,0
"RS","Sul","2005",31,0,0,1,0,1,0,1,0
"RS","Sul","2005",32,0,0,2,0,0,0,0,1
"RS","Sul","2005",34,0,0,0,0,0,0,1,0
"RS","Sul","2005",35,0,0,1,0,0,0,1,0
"RS","Sul","2005",36,0,0,0,0,0,1,0,0
"RS","Sul","2005",38,0,0,2,0,0,1,0,0
"RS","Sul","2005",39,0,0,1,0,0,0,0,0
"RS","Sul","2005",43,0,0,1,0,0,1,0,0
"RS","Sul","2005",45,0,0,1,0,0,0,0,0
"RS","Sul","2005",46,0,0,1,0,0,0,0,0
"RS","Sul","2006",14,0,0,0,0,0,0,1,0
"RS","Sul","2006",15,1,0,0,0,0,0,0,0
"RS","Sul","2006",16,0,0,0,0,1,0,0,0
"RS","Sul","2006",17,0,0,0,0,0,0,2,0
"RS","Sul","2006",19,0,0,0,0,1,0,0,0
"RS","Sul","2006",21,0,0,1,0,0,0,0,0
"RS","Sul","2006",22,0,0,1,0,0,0,0,0
"RS","Sul","2006",23,0,0,2,0,0,0,0,0
"RS","Sul","2006",24,0,0,1,0,1,0,0,0
"RS","Sul","2006",25,0,0,3,0,2,0,0,0
"RS","Sul","2006",27,0,0,0,0,0,0,2,0
"RS","Sul","2006",28,0,0,2,0,2,0,0,0
"RS","Sul","2006",29,0,0,1,0,0,0,0,0
"RS","Sul","2006",30,0,0,1,0,1,1,0,0
"RS","Sul","2006",33,0,0,2,0,0,0,0,0
"RS","Sul","2006",34,0,0,1,0,0,0,0,0
"RS","Sul","2006",36,0,0,2,0,0,0,1,0
"RS","Sul","2006",38,0,0,2,0,0,0,0,0
"RS","Sul","2006",39,0,0,1,0,1,0,0,0
"RS","Sul","2006",41,0,0,0,0,0,0,1,0
"RS","Sul","2006",44,0,0,0,0,0,0,1,0
"RS","Sul","2006",46,0,0,0,0,0,0,1,0
"RS","Sul","2006",47,0,0,0,0,0,0,1,0
"RS","Sul","2007",12,0,1,0,0,0,0,0,0
"RS","Sul","2007",15,0,0,0,0,1,0,1,0
"RS","Sul","2007",16,0,0,0,0,0,0,1,0
"RS","Sul","2007",17,0,0,0,0,1,0,0,0
"RS","Sul","2007",18,0,0,2,0,2,1,1,0
"RS","Sul","2007",19,0,0,0,0,0,0,1,1
"RS","Sul","2007",20,0,0,1,0,0,0,0,1
"RS","Sul","2007",23,0,0,1,0,1,0,0,0
"RS","Sul","2007",24,0,0,1,0,1,0,0,0
"RS","Sul","2007",25,0,0,1,0,0,0,0,0
"RS","Sul","2007",28,0,0,1,0,0,0,1,0
"RS","Sul","2007",29,0,0,1,0,1,0,1,0
"RS","Sul","2007",30,0,0,3,0,3,0,0,0
"RS","Sul","2007",34,0,0,1,0,0,0,0,0
"RS","Sul","2007",35,0,0,0,0,1,0,0,0
"RS","Sul","2007",36,0,0,2,0,0,1,0,0
"RS","Sul","2007",37,0,0,1,0,0,0,0,0
"RS","Sul","2007",38,0,0,1,0,0,0,0,0
"RS","Sul","2007",39,0,0,0,0,0,1,0,0
"RS","Sul","2007",40,0,0,1,0,1,0,0,0
"RS","Sul","2007",42,0,0,0,0,0,0,1,0
"RS","Sul","2007",45,0,0,1,0,0,0,0,0
"RS","Sul","2007",46,0,0,0,0,0,0,1,0
"RS","Sul","2007",50,2,1,4,0,0,0,0,0
"RS","Sul","2007",51,0,0,1,0,0,0,0,0
"RS","Sul","2007",53,0,0,0,0,0,0,1,0
"RS","Sul","2008",0,0,0,0,0,0,0,1,0
"RS","Sul","2008",14,0,0,0,0,1,0,1,0
"RS","Sul","2008",15,0,0,1,0,0,0,0,0
"RS","Sul","2008",16,0,0,2,0,0,0,1,0
"RS","Sul","2008",17,0,0,0,0,1,0,0,0
"RS","Sul","2008",18,0,0,1,0,1,0,1,0
"RS","Sul","2008",19,0,0,0,0,1,0,0,0
